Time_hr,Target_Q,Q,WHP,FLP,BHP,Choke,Why
52,100.0,97.69855417130975,263.9161966794795,184.8188068627872,3085.186554272196,34.214277967431016,held at setpoint 34.2%
53,100.0,96.78303170464851,261.99336063880855,184.9607430959156,3072.502419411064,34.214277967431016,held at setpoint 34.2%
54,100.0,101.35487288599896,266.17264112231646,185.05599376112792,3088.4420115292373,34.214277967431016,held at setpoint 34.2%
55,100.0,99.62627614900389,262.89000282182246,183.80755011763011,3088.6282200017918,34.214277967431016,held at setpoint 34.2%
56,100.0,98.1884505242684,262.7802194987293,184.52639757445928,3070.1411914533246,34.214277967431016,held at setpoint 34.2%
57,100.0,99.09128370677567,263.2273956221061,185.90550527119115,3081.397274587937,34.214277967431016,held at setpoint 34.2%
58,100.0,102.18571120866251,263.782781994397,185.09882745612362,3085.6826890432935,34.214277967431016,held at setpoint 34.2%
59,100.0,99.6873315676847,264.50571897040425,185.09222001253164,3081.4482267516655,34.214277967431016,held at setpoint 34.2%
60,100.0,102.93634493795739,262.26454315840346,184.13666983212417,3079.1111599766914,34.214277967431016,held at setpoint 34.2%
61,100.0,100.59885039391736,262.9413359312447,185.75055373597039,3082.7735846142878,34.214277967431016,held at setpoint 34.2%
62,100.0,100.7134204640694,261.7241940597117,186.43100051915667,3079.880393360476,34.214277967431016,held at setpoint 34.2%
63,100.0,98.80165355121203,265.10874280479334,184.99467780879402,3071.551976371461,34.214277967431016,held at setpoint 34.2%
64,100.0,98.488160399564,263.3943236813773,184.47215581900298,3068.592389724227,34.214277967431016,held at setpoint 34.2%
65,100.0,100.07557558854135,263.1148120750154,184.55098998833273,3087.1468014429656,34.214277967431016,held at setpoint 34.2%
66,100.0,102.52494363065014,265.2356081976897,184.70768174982533,3072.2911562199038,34.214277967431016,held at setpoint 34.2%
67,100.0,97.78996773431433,263.08354206579224,184.2029852978364,3078.6858170731475,34.214277967431016,held at setpoint 34.2%
68,100.0,99.80707601783696,264.2219255119386,184.98663126230684,3080.9576565505263,34.214277967431016,held at setpoint 34.2%
69,100.0,101.1752921401989,260.34856121074597,184.15951232106318,3078.409077920916,34.214277967431016,held at setpoint 34.2%
70,100.0,100.23923415270075,263.67069249653787,184.6060257455774,3082.5446620661182,34.214277967431016,held at setpoint 34.2%
71,100.0,99.52145595086867,263.09693278433303,184.47991107796162,3081.772523046549,34.214277967431016,held at setpoint 34.2%
72,100.0,101.49210930593527,263.3600577583368,185.34318439943038,3053.9910415277645,34.214277967431016,held at setpoint 34.2%
73,100.0,101.7281266995563,260.90117796624025,184.5173070502333,3049.8500847669156,34.214277967431016,held at setpoint 34.2%
74,100.0,99.29785819825855,262.58680042604635,186.75475389393614,3061.873518123429,34.214277967431016,held at setpoint 34.2%
75,100.0,96.02964870672065,263.5572090729081,184.73393581567956,3084.288588899187,34.214277967431016,held at setpoint 34.2%
76,100.0,101.45263476237578,261.1965770001786,184.70361906612013,3069.039177507663,34.214277967431016,held at setpoint 34.2%
77,100.0,100.35700051929572,262.9783636763496,184.91124054167915,3074.439036214633,34.214277967431016,held at setpoint 34.2%
78,100.0,97.36199669274274,262.1625997737739,186.2132337548026,3083.9244358739925,34.214277967431016,held at setpoint 34.2%
79,100.0,100.60880767843373,264.1991634995206,185.95307565124864,3086.0322991776707,34.214277967431016,held at setpoint 34.2%
80,100.0,100.226269511651,262.6890051973513,186.13758873855107,3068.435559944716,34.214277967431016,held at setpoint 34.2%
81,100.0,98.98555560598746,264.27820148598295,184.9445241857737,3069.9350457699875,34.214277967431016,held at setpoint 34.2%
82,100.0,100.21650532969933,264.51323635131604,185.2169253408607,3071.430317361791,34.214277967431016,held at setpoint 34.2%
83,100.0,98.14495585182492,261.7070399242334,184.11168211821197,3063.256209166938,34.214277967431016,held at setpoint 34.2%
84,100.0,102.16955038049893,262.79319197191387,184.72212394823595,3089.7053396394617,34.214277967431016,held at setpoint 34.2%
